29331,東新宿,ひがししんじゅく,139.710833,35.695556
22934,東十条,ひがしじゅうじょう,139.730916,35.759722
22935,東中神,ひがしなかがみ,139.387666,35.703138
22936,東中野,ひがしなかの,139.686806,35.703056
22937,東長崎,ひがしながさき,139.686222,35.726972
22938,東日本橋,ひがしにほんばし,139.788056,35.688944
22940,東伏見,ひがしふしみ,139.567416,35.725444
22941,東府中,ひがしふちゅう,139.498416,35.665805
22939,東福生,ひがしふっさ,139.339138,35.742555
22942,東松原,ひがしまつばら,139.658861,35.659416
22943,東向島,ひがしむこうじま,139.822639,35.721806
22944,東村山,ひがしむらやま,139.469028,35.757278
22945,東大和市,ひがしやまとし,139.437694,35.729722
22946,曳舟,ひきふね,139.819916,35.715139
22947,一橋学園,ひとつばしがくえん,139.483277,35.719028
22948,日向和田,ひなたわだ,139.233194,35.784722
22949,日野(東京都),ひの,139.397166,35.676028
29052,日の出(東京都),ひので,139.762222,35.645833
22950,ひばりケ丘(東京都),ひばりがおか,139.548722,35.74836
22951,日比谷,ひびや,139.763056,35.671944
22952,平井(東京都),ひらい,139.845972,35.703222
22953,平山城址公園,ひらやまじょうしこうえん,139.383528,35.644306
22954,広尾,ひろお,139.725472,35.649
22956,富士見ケ丘,ふじみがおか,139.610278,35.68161
22957,富士見台,ふじみだい,139.633194,35.732694
22958,二子玉川,ふたこたまがわ,139.630472,35.608777
22959,二俣尾,ふたまたお,139.218805,35.80125
22960,布田,ふだ,139.555055,35.646638
22961,府中(東京都),ふちゅう,139.483638,35.669
22962,府中競馬正門前,ふちゅうけいばせいもんまえ,139.488333,35.665111
22963,府中本町,ふちゅうほんまち,139.480388,35.662972
22955,福生,ふっさ,139.331138,35.739138
22964,不動前,ふどうまえ,139.716638,35.622444
22965,船堀,ふなぼり,139.867527,35.680583
22966,分倍河原,ぶばいがわら,139.471916,35.665333
22967,平和島,へいわじま,139.738166,35.575556
22968,平和台(東京都),へいわだい,139.657139,35.754555
22969,方南町,ほうなんちょう,139.660694,35.680221
22970,保谷,ほうや,139.57075,35.745111
29298,程久保,ほどくぼ,139.414167,35.652222
22971,堀切,ほりきり,139.820972,35.739722
22972,堀切菖蒲園,ほりきりしょうぶえん,139.83075,35.744416
29074,本駒込,ほんこまごめ,139.756972,35.721305
22973,本郷三丁目,ほんごうさんちょうめ,139.763194,35.703889
22974,本所吾妻橋,ほんじょあづまばし,139.807527,35.705278
22975,馬込,まごめ,139.714972,35.59325
22976,町田,まちだ,139.448333,35.539167
22977,町屋(京成線),まちや,139.784666,35.739028
22978,町屋(東京メトロ),まちや,139.783111,35.738583
22979,町屋駅前,まちやえきまえ,139.78411,35.739555
22980,町屋二丁目,まちやにちょうめ,139.78,35.740556
29295,松が谷,まつがや,139.425278,35.628611
22981,松原(東京都),まつばら,139.645221,35.656806
29299,万願寺,まんがんじ,139.423333,35.667778
22983,三河島,みかわしま,139.780889,35.730082
22984,瑞江,みずえ,139.900944,35.690027
22985,三田(東京都),みた,139.751667,35.644444
22986,三鷹,みたか,139.563889,35.699444
22987,三鷹台,みたかだい,139.59211,35.689
22988,御嶽,みたけ,139.186083,35.798222
22989,三越前,みつこしまえ,139.776667,35.682222
22990,緑が丘(東京都),みどりがおか,139.682361,35.603222
22991,南阿佐ケ谷,みなみあさがや,139.638805,35.696222
22992,南大沢,みなみおおさわ,139.38325,35.610889
22993,南新宿,みなみしんじゅく,139.701749,35.680221
22994,南砂町,みなみすなまち,139.833889,35.665556
22995,南千住,みなみせんじゅ,139.802222,35.729722
22996,南多摩,みなみたま,139.493083,35.646055
22997,南平,みなみだいら,139.395194,35.651332
22998,南町田グランベリーパーク,みなみまちだぐらんべりーぱーく,139.473944,35.508138
29628,見沼代親水公園,みぬまだいしんすいこうえん,139.773944,35.811305
22999,三ノ輪,みのわ,139.794444,35.726138
23000,三ノ輪橋,みのわばし,139.794805,35.728916
23001,宮の坂,みやのさか,139.648166,35.644583
23002,宮ノ平,みやのひら,139.240055,35.784138
23003,宮ノ前,みやのまえ,139.768472,35.746833
22982,茗荷谷,みょうがだに,139.739944,35.714083
23004,向原(東京都),むこうはら,139.728333,35.725833
23005,武蔵五日市,むさしいつかいち,139.23125,35.729028
23006,武蔵小金井,むさしこがねい,139.509527,35.697888
23007,武蔵小山,むさしこやま,139.707611,35.617166
23008,武蔵境,むさしさかい,139.547139,35.698777
23009,武蔵砂川,むさしすながわ,139.395417,35.725805
23010,武蔵関,むさしせき,139.580082,35.724306
23011,武蔵新田,むさしにった,139.69536,35.564722
23012,武蔵野台,むさしのだい,139.514306,35.660972
23013,武蔵引田,むさしひきだ,139.273416,35.726555
23014,武蔵増戸,むさしますこ,139.259083,35.727639
23015,武蔵大和,むさしやまと,139.447361,35.752972
23016,明治神宮前,めいじじんぐうまえ,139.708333,35.665278
23017,明大前,めいだいまえ,139.653611,35.665139
23018,目黒,めぐろ,139.718889,35.630278
23019,目白,めじろ,139.709805,35.717972
23020,めじろ台,めじろだい,139.310889,35.640139
23021,百草園,もぐさえん,139.434028,35.654277
23022,本蓮沼,もとはすぬま,139.705417,35.765583
23023,森下(東京都),もりした,139.801361,35.684749
23024,門前仲町,もんぜんなかちょう,139.798333,35.669167
23025,矢川,やがわ,139.435139,35.681749
23027,矢口渡,やぐちのわたし,139.703138,35.559361
23028,八坂,やさか,139.470638,35.741916
29625,谷在家,やざいけ,139.773333,35.785556
23029,矢野口,やのくち,139.523638,35.638444
23030,八広,やひろ,139.8315,35.724
23031,谷保,やほ,139.449916,35.678194
23032,山下(東京都),やました,139.649778,35.650666
23033,山田(東京都),やまだ,139.324306,35.641111
23035,祐天寺,ゆうてんじ,139.694249,35.634388
23036,有楽町,ゆうらくちょう,139.766555,35.671833
23037,雪が谷大塚,ゆきがやおおつか,139.684194,35.58875
23038,湯島,ゆしま,139.773111,35.703638
23039,用賀,ようが,139.637222,35.623277
23040,四ツ木,よつぎ,139.838194,35.728666
23041,四ツ谷,よつや,139.733861,35.682778
23042,四谷三丁目,よつやさんちょうめ,139.723638,35.684722
23043,代々木,よよぎ,139.70525,35.679833
23044,代々木上原,よよぎうえはら,139.682888,35.665833
23045,代々木公園,よよぎこうえん,139.693056,35.665833
23046,代々木八幡,よよぎはちまん,139.691806,35.66625
23047,流通センター,りゅうつうせんたー,139.752027,35.578694
23048,両国,りょうごく,139.79575,35.692888
29337,両国(都営線),りょうごく,139.800694,35.693611
23050,芦花公園,ろかこうえん,139.611944,35.667361
23051,六郷土手,ろくごうどて,139.710999,35.537444
29399,六町,ろくちょう,139.825,35.781389
23049,六本木,ろっぽんぎ,139.735333,35.660082
29324,六本木一丁目,ろっぽんぎいっちょうめ,139.742222,35.661944
23052,若林(東京都),わかばやし,139.663111,35.64275
29332,若松河田,わかまつかわだ,139.721111,35.695833
23054,早稲田(都電荒川線),わせだ,139.722166,35.708611
23053,早稲田(東京メトロ),わせだ,139.724388,35.702611
