departure,destination,time,count,fare
上町駅,田町駅,51,2,518
上町駅,三田駅,54,3,626
上町駅,六本木駅,41,2,626
上町駅,自由が丘駅,43,2,387
上町駅,中目黒駅,36,2,340
上町駅,武蔵小金井駅,59,3,526
上町駅,国分寺駅,62,3,526
上町駅,西武立川駅,90,5,1029
上町駅,多摩センター駅,49,2,474
上町駅,調布駅,29,2,369
上町駅,八王子駅,68,3,548
上町駅,分倍河原駅,41,3,433
上町駅,町田駅,38,2,484
上町駅,三鷹駅,52,3,494
上町駅,吉祥寺駅,41,2,348
上町駅,武蔵境駅,54,3,515
喜多見駅,綾瀬駅,57,1,523
喜多見駅,北千住駅,54,1,482
喜多見駅,西日暮里駅,48,1,482
喜多見駅,日暮里駅,52,3,438
喜多見駅,小岩駅,63,4,548
喜多見駅,大森駅,58,3,638
喜多見駅,蒲田駅,54,2,542
喜多見駅,京成高砂駅,72,2,671
喜多見駅,新小岩駅,59,4,548
喜多見駅,赤羽駅,50,3,460
喜多見駅,赤羽岩淵駅,65,3,460
喜多見駅,王子駅,59,2,482
喜多見駅,亀戸駅,54,4,460
喜多見駅,新木場駅,59,2,482
喜多見駅,東陽町駅,57,2,482
喜多見駅,豊洲駅,54,2,482
喜多見駅,森下駅,55,3,502
喜多見駅,門前仲町駅,53,2,482
喜多見駅,大井町駅,51,3,618
喜多見駅,大崎駅,42,2,586
喜多見駅,五反田駅,41,2,575
喜多見駅,目黒駅,38,2,575
喜多見駅,恵比寿駅,35,2,554
喜多見駅,渋谷駅,27,2,339
喜多見駅,原宿駅,25,1,408
喜多見駅,代々木駅,31,2,554
喜多見駅,代々木上原駅,15,1,230
喜多見駅,新宿駅,23,2,230
喜多見駅,新宿三丁目駅,33,2,408
喜多見駅,西武新宿駅,40,2,230
喜多見駅,高田馬場駅,34,3,376
喜多見駅,四ツ谷駅,34,3,397
喜多見駅,荻窪駅,42,3,408
喜多見駅,押上駅,58,2,482
喜多見駅,錦糸町駅,52,4,460
喜多見駅,三軒茶屋駅,33,1,327
喜多見駅,下北沢駅,12,1,199
喜多見駅,二子玉川駅,34,2,443
喜多見駅,明大前駅,24,2,339
喜多見駅,浅草駅,55,3,547
喜多見駅,浅草橋駅,47,4,408
喜多見駅,上野駅,53,2,482
喜多見駅,御徒町駅,52,4,408
喜多見駅,蔵前駅,54,3,547
喜多見駅,茅場町駅,46,2,439
喜多見駅,銀座駅,38,2,439
喜多見駅,月島駅,51,2,439
喜多見駅,日本橋駅,43,2,439
喜多見駅,人形町駅,49,2,439
喜多見駅,馬喰横山駅,51,3,450
喜多見駅,八丁堀駅,44,2,439
喜多見駅,東銀座駅,39,2,439
喜多見駅,三越前駅,44,2,439
喜多見駅,秋葉原駅,46,4,408
喜多見駅,飯田橋駅,43,3,397
喜多見駅,市ヶ谷駅,41,3,397
喜多見駅,大手町駅,37,1,439
喜多見駅,御茶ノ水駅,39,3,408
喜多見駅,霞ヶ関駅,31,1,439
喜多見駅,神田駅,42,3,408
喜多見駅,九段下駅,37,2,439
喜多見駅,国会議事堂前駅,29,1,439
喜多見駅,神保町駅,39,2,439
喜多見駅,水道橋駅,45,3,408
喜多見駅,溜池山王駅,34,2,439
喜多見駅,東京駅,43,2,439
喜多見駅,日比谷駅,33,1,439
喜多見駅,有楽町駅,41,1,439
喜多見駅,池袋駅,39,3,397
喜多見駅,大塚駅,42,3,408
喜多見駅,駒込駅,46,3,408
喜多見駅,巣鴨駅,44,3,408
喜多見駅,中野駅,35,3,397
喜多見駅,中野坂上駅,40,3,408
喜多見駅,東中野駅,34,3,376
喜多見駅,小竹向原駅,49,2,482
喜多見駅,練馬駅,53,3,502
喜多見駅,春日駅,50,2,547
喜多見駅,青山一丁目駅,29,2,408
喜多見駅,表参道駅,22,1,408
喜多見駅,品川駅,46,2,586
喜多見駅,新橋駅,38,2,439
喜多見駅,泉岳寺駅,53,3,547
喜多見駅,大門駅,45,3,547
喜多見駅,田町駅,51,2,616
喜多見駅,三田駅,50,3,547
喜多見駅,六本木駅,37,3,516
喜多見駅,自由が丘駅,42,2,494
喜多見駅,中目黒駅,37,2,482
喜多見駅,武蔵小金井駅,55,3,454
喜多見駅,国分寺駅,50,3,454
喜多見駅,西武立川駅,76,3,776
喜多見駅,多摩センター駅,40,2,293
喜多見駅,調布駅,39,2,443
喜多見駅,八王子駅,65,2,619
喜多見駅,分倍河原駅,32,1,366
喜多見駅,町田駅,24,1,293
喜多見駅,三鷹駅,50,3,460
喜多見駅,吉祥寺駅,42,2,408
喜多見駅,武蔵境駅,52,3,548
経堂駅,綾瀬駅,49,0,460
経堂駅,北千住駅,45,0,419
経堂駅,西日暮里駅,39,0,419
経堂駅,日暮里駅,45,2,407
経堂駅,小岩駅,52,3,517
経堂駅,大森駅,51,2,575
経堂駅,蒲田駅,53,2,595
経堂駅,京成高砂駅,61,4,744
経堂駅,新小岩駅,48,3,517
経堂駅,赤羽駅,42,2,429
経堂駅,赤羽岩淵駅,57,2,429
経堂駅,王子駅,52,1,419
経堂駅,亀戸駅,43,3,429
経堂駅,新木場駅,49,1,419
経堂駅,東陽町駅,49,1,419
経堂駅,豊洲駅,44,1,419
経堂駅,森下駅,45,2,471
経堂駅,門前仲町駅,45,1,419
経堂駅,大井町駅,43,2,587
経堂駅,大崎駅,34,1,523
経堂駅,五反田駅,33,1,512
経堂駅,目黒駅,30,1,512
経堂駅,恵比寿駅,28,1,491
経堂駅,渋谷駅,19,1,287
経堂駅,原宿駅,17,0,345
経堂駅,代々木駅,25,1,491
経堂駅,代々木上原駅,7,0,167
経堂駅,新宿駅,15,1,199
経堂駅,新宿三丁目駅,24,1,345
経堂駅,西武新宿駅,32,1,199
経堂駅,高田馬場駅,28,2,345
経堂駅,四ツ谷駅,27,2,366
経堂駅,荻窪駅,33,2,377
経堂駅,押上駅,50,4,555
経堂駅,錦糸町駅,41,3,429
経堂駅,三軒茶屋駅,21,1,296
経堂駅,下北沢駅,3,0,167
経堂駅,二子玉川駅,35,2,506
経堂駅,明大前駅,15,1,287
経堂駅,浅草駅,46,4,555
経堂駅,浅草橋駅,37,3,377
経堂駅,上野駅,43,4,407
経堂駅,御徒町駅,41,4,377
経堂駅,蔵前駅,45,4,555
経堂駅,茅場町駅,39,1,376
経堂駅,銀座駅,31,1,376
経堂駅,月島駅,41,1,376
経堂駅,日本橋駅,36,1,376
経堂駅,人形町駅,42,1,376
経堂駅,馬喰横山駅,41,2,419
経堂駅,八丁堀駅,38,1,376
経堂駅,東銀座駅,33,1,376
経堂駅,三越前駅,36,1,376
経堂駅,秋葉原駅,35,3,377
経堂駅,飯田橋駅,35,2,366
経堂駅,市ヶ谷駅,31,2,377
経堂駅,大手町駅,29,0,376
経堂駅,御茶ノ水駅,32,2,377
経堂駅,霞ヶ関駅,23,0,376
経堂駅,神田駅,35,2,377
経堂駅,九段下駅,30,1,376
経堂駅,国会議事堂前駅,21,0,376
経堂駅,神保町駅,31,1,376
経堂駅,水道橋駅,37,2,377
経堂駅,溜池山王駅,27,1,376
経堂駅,東京駅,34,1,376
経堂駅,日比谷駅,25,0,376
経堂駅,有楽町駅,33,0,376
経堂駅,池袋駅,32,2,366
経堂駅,大塚駅,36,2,377
経堂駅,駒込駅,39,2,377
経堂駅,巣鴨駅,38,2,377
経堂駅,中野駅,27,2,366
経堂駅,中野坂上駅,31,2,377
経堂駅,東中野駅,27,2,345
経堂駅,小竹向原駅,41,1,419
経堂駅,練馬駅,44,2,471
経堂駅,春日駅,42,1,484
経堂駅,青山一丁目駅,22,1,345
経堂駅,表参道駅,14,0,345
経堂駅,品川駅,38,1,523
経堂駅,新橋駅,31,1,376
経堂駅,泉岳寺駅,46,2,484
経堂駅,大門駅,40,2,484
経堂駅,田町駅,42,1,553
経堂駅,三田駅,44,1,484
経堂駅,六本木駅,32,2,453
経堂駅,自由が丘駅,34,1,525
経堂駅,中目黒駅,26,1,419
経堂駅,武蔵小金井駅,49,2,517
経堂駅,国分寺駅,51,3,517
経堂駅,西武立川駅,86,3,839
経堂駅,多摩センター駅,41,1,324
経堂駅,調布駅,35,2,397
経堂駅,八王子駅,66,1,642
経堂駅,分倍河原駅,33,1,429
経堂駅,町田駅,25,0,324
経堂駅,三鷹駅,41,2,429
経堂駅,吉祥寺駅,33,1,376
経堂駅,武蔵境駅,43,2,517
九品仏駅,綾瀬駅,59,2,582
九品仏駅,北千住駅,55,2,539
九品仏駅,西日暮里駅,49,2,508
九品仏駅,日暮里駅,52,2,454
九品仏駅,小岩駅,67,3,586
九品仏駅,大森駅,30,1,373
九品仏駅,蒲田駅,26,2,227
九品仏駅,京成高砂駅,63,2,641
九品仏駅,新小岩駅,60,2,630
九品仏駅,赤羽駅,56,2,457
九品仏駅,赤羽岩淵駅,58,2,473
九品仏駅,王子駅,51,2,432
九品仏駅,亀戸駅,58,3,498
九品仏駅,新木場駅,44,2,625
九品仏駅,東陽町駅,51,2,508
九品仏駅,豊洲駅,49,2,508
九品仏駅,森下駅,50,2,452
九品仏駅,門前仲町駅,47,2,508
九品仏駅,大井町駅,19,1,227
九品仏駅,大崎駅,23,2,326
九品仏駅,五反田駅,21,2,326
九品仏駅,目黒駅,13,1,180
九品仏駅,恵比寿駅,23,2,358
九品仏駅,渋谷駅,21,1,227
九品仏駅,原宿駅,28,2,347
九品仏駅,代々木駅,31,2,347
九品仏駅,代々木上原駅,37,2,405
九品仏駅,新宿駅,34,2,358
九品仏駅,新宿三丁目駅,29,1,389
九品仏駅,西武新宿駅,47,3,515
九品仏駅,高田馬場駅,38,2,358
九品仏駅,四ツ谷駅,33,2,389
九品仏駅,荻窪駅,50,3,410
九品仏駅,押上駅,50,2,452
九品仏駅,錦糸町駅,55,2,508
九品仏駅,三軒茶屋駅,18,1,227
九品仏駅,下北沢駅,41,2,367
九品仏駅,二子玉川駅,6,0,180
九品仏駅,明大前駅,45,2,387
九品仏駅,浅草駅,46,2,452
九品仏駅,浅草橋駅,43,2,452
九品仏駅,上野駅,48,2,388
九品仏駅,御徒町駅,46,2,388
九品仏駅,蔵前駅,44,2,452
九品仏駅,茅場町駅,44,2,508
九品仏駅,銀座駅,39,2,508
九品仏駅,月島駅,45,3,452
九品仏駅,日本橋駅,37,2,400
九品仏駅,人形町駅,39,2,452
九品仏駅,馬喰横山駅,46,2,452
九品仏駅,八丁堀駅,45,2,508
九品仏駅,東銀座駅,34,2,400
九品仏駅,三越前駅,43,2,508
九品仏駅,秋葉原駅,44,2,388
九品仏駅,飯田橋駅,37,2,389
九品仏駅,市ヶ谷駅,35,2,389
九品仏駅,大手町駅,31,1,400
九品仏駅,御茶ノ水駅,46,3,556
九品仏駅,霞ヶ関駅,37,2,389
九品仏駅,神田駅,42,2,388
九品仏駅,九段下駅,41,2,389
九品仏駅,国会議事堂前駅,35,2,358
九品仏駅,神保町駅,34,1,452
九品仏駅,水道橋駅,36,1,452
九品仏駅,溜池山王駅,28,2,358
九品仏駅,東京駅,40,2,388
九品仏駅,日比谷駅,29,1,400
九品仏駅,有楽町駅,36,1,400
九品仏駅,池袋駅,34,1,432
九品仏駅,大塚駅,46,2,388
九品仏駅,駒込駅,47,2,432
九品仏駅,巣鴨駅,44,1,452
九品仏駅,中野駅,43,3,410
九品仏駅,中野坂上駅,40,2,405
九品仏駅,東中野駅,41,3,358
九品仏駅,小竹向原駅,39,1,432
九品仏駅,練馬駅,45,1,589
九品仏駅,春日駅,38,1,452
九品仏駅,青山一丁目駅,33,2,389
九品仏駅,表参道駅,30,2,389
九品仏駅,品川駅,27,2,347
九品仏駅,新橋駅,32,2,400
九品仏駅,泉岳寺駅,31,2,400
九品仏駅,大門駅,30,2,400
九品仏駅,田町駅,31,2,358
九品仏駅,三田駅,22,1,358
九品仏駅,六本木駅,30,2,358
九品仏駅,自由が丘駅,2,0,140
九品仏駅,中目黒駅,16,1,180
九品仏駅,武蔵小金井駅,62,3,586
九品仏駅,国分寺駅,59,3,586
九品仏駅,西武立川駅,90,3,820
九品仏駅,多摩センター駅,63,2,567
九品仏駅,調布駅,51,2,498
九品仏駅,八王子駅,73,2,751
九品仏駅,分倍河原駅,44,1,498
九品仏駅,町田駅,46,2,455
九品仏駅,三鷹駅,58,3,586
九品仏駅,吉祥寺駅,54,3,498
九品仏駅,武蔵境駅,61,3,586
豪徳寺駅,綾瀬駅,50,0,460
豪徳寺駅,北千住駅,46,0,419
豪徳寺駅,西日暮里駅,40,0,419
豪徳寺駅,日暮里駅,46,2,407
豪徳寺駅,小岩駅,52,3,517
豪徳寺駅,大森駅,53,2,554
豪徳寺駅,蒲田駅,54,3,595
豪徳寺駅,京成高砂駅,64,2,608
豪徳寺駅,新小岩駅,48,3,517
豪徳寺駅,赤羽駅,43,2,429
豪徳寺駅,赤羽岩淵駅,58,2,429
豪徳寺駅,王子駅,51,3,429
豪徳寺駅,亀戸駅,43,3,429
豪徳寺駅,新木場駅,51,1,419
豪徳寺駅,東陽町駅,50,1,419
豪徳寺駅,豊洲駅,46,1,419
豪徳寺駅,森下駅,44,2,471
豪徳寺駅,門前仲町駅,46,1,419
豪徳寺駅,大井町駅,43,3,633
豪徳寺駅,大崎駅,34,2,512
豪徳寺駅,五反田駅,35,1,492
豪徳寺駅,目黒駅,33,1,492
豪徳寺駅,恵比寿駅,30,1,471
豪徳寺駅,渋谷駅,20,1,256
豪徳寺駅,原宿駅,18,0,325
豪徳寺駅,代々木駅,25,1,471
豪徳寺駅,代々木上原駅,8,0,167
豪徳寺駅,新宿駅,14,1,199
豪徳寺駅,新宿三丁目駅,25,1,345
豪徳寺駅,西武新宿駅,31,1,199
豪徳寺駅,高田馬場駅,28,2,345
豪徳寺駅,四ツ谷駅,25,2,366
豪徳寺駅,荻窪駅,31,2,377
豪徳寺駅,押上駅,52,1,419
豪徳寺駅,錦糸町駅,41,3,429
豪徳寺駅,三軒茶屋駅,18,0,160
豪徳寺駅,下北沢駅,4,0,136
豪徳寺駅,二子玉川駅,36,1,340
豪徳寺駅,明大前駅,17,1,300
豪徳寺駅,浅草駅,48,4,555
豪徳寺駅,浅草橋駅,36,3,377
豪徳寺駅,上野駅,45,3,407
豪徳寺駅,御徒町駅,43,3,377
豪徳寺駅,蔵前駅,46,4,555
豪徳寺駅,茅場町駅,41,1,376
豪徳寺駅,銀座駅,32,2,376
豪徳寺駅,月島駅,43,1,376
豪徳寺駅,日本橋駅,37,1,376
豪徳寺駅,人形町駅,44,1,376
豪徳寺駅,馬喰横山駅,40,2,419
豪徳寺駅,八丁堀駅,39,1,376
豪徳寺駅,東銀座駅,35,1,376
豪徳寺駅,三越前駅,37,1,376
豪徳寺駅,秋葉原駅,35,3,377
豪徳寺駅,飯田橋駅,36,2,366
豪徳寺駅,市ヶ谷駅,30,2,377
豪徳寺駅,大手町駅,30,0,376
豪徳寺駅,御茶ノ水駅,30,2,377
豪徳寺駅,霞ヶ関駅,24,0,376
豪徳寺駅,神田駅,33,2,377
豪徳寺駅,九段下駅,30,1,376
豪徳寺駅,国会議事堂前駅,22,0,376
豪徳寺駅,神保町駅,32,1,376
豪徳寺駅,水道橋駅,38,2,377
豪徳寺駅,溜池山王駅,27,1,376
豪徳寺駅,東京駅,34,2,376
豪徳寺駅,日比谷駅,26,0,376
豪徳寺駅,有楽町駅,34,0,376
豪徳寺駅,池袋駅,33,2,366
豪徳寺駅,大塚駅,36,2,377
豪徳寺駅,駒込駅,40,2,377
豪徳寺駅,巣鴨駅,38,2,377
豪徳寺駅,中野駅,25,2,366
豪徳寺駅,中野坂上駅,32,2,377
豪徳寺駅,東中野駅,26,2,345
豪徳寺駅,小竹向原駅,39,1,419
豪徳寺駅,練馬駅,44,2,471
豪徳寺駅,春日駅,42,2,419
豪徳寺駅,青山一丁目駅,22,1,345
豪徳寺駅,表参道駅,15,0,345
豪徳寺駅,品川駅,41,1,503
豪徳寺駅,新橋駅,31,1,376
豪徳寺駅,泉岳寺駅,45,2,484
豪徳寺駅,大門駅,39,2,484
豪徳寺駅,田町駅,43,2,522
豪徳寺駅,三田駅,43,2,484
豪徳寺駅,六本木駅,32,2,453
豪徳寺駅,自由が丘駅,34,1,525
豪徳寺駅,中目黒駅,26,1,419
豪徳寺駅,武蔵小金井駅,49,2,517
豪徳寺駅,国分寺駅,52,2,605
豪徳寺駅,西武立川駅,86,2,618
豪徳寺駅,多摩センター駅,38,2,324
豪徳寺駅,調布駅,28,2,369
豪徳寺駅,八王子駅,67,3,548
豪徳寺駅,分倍河原駅,40,3,433
豪徳寺駅,町田駅,27,1,324
豪徳寺駅,三鷹駅,39,2,429
豪徳寺駅,吉祥寺駅,36,2,429
豪徳寺駅,武蔵境駅,44,2,517
駒沢大学駅,綾瀬駅,52,1,432
駒沢大学駅,北千住駅,48,1,432
駒沢大学駅,西日暮里駅,42,1,432
駒沢大学駅,日暮里駅,48,1,388
駒沢大学駅,小岩駅,55,4,676
駒沢大学駅,大森駅,41,2,410
駒沢大学駅,蒲田駅,42,3,288
駒沢大学駅,京成高砂駅,61,1,621
駒沢大学駅,新小岩駅,51,4,588
駒沢大学駅,赤羽駅,41,1,410
駒沢大学駅,赤羽岩淵駅,52,1,432
駒沢大学駅,王子駅,45,1,432
駒沢大学駅,亀戸駅,46,4,536
駒沢大学駅,新木場駅,43,1,432
駒沢大学駅,東陽町駅,44,2,432
駒沢大学駅,豊洲駅,38,1,389
駒沢大学駅,森下駅,38,1,497
駒沢大学駅,門前仲町駅,40,2,389
駒沢大学駅,大井町駅,31,1,250
駒沢大学駅,大崎駅,27,1,347
駒沢大学駅,五反田駅,26,1,347
駒沢大学駅,目黒駅,23,1,347
駒沢大学駅,恵比寿駅,23,1,326
駒沢大学駅,渋谷駅,10,0,180
駒沢大学駅,原宿駅,22,1,326
駒沢大学駅,代々木駅,25,1,326
駒沢大学駅,代々木上原駅,23,1,358
駒沢大学駅,新宿駅,26,1,347
駒沢大学駅,新宿三丁目駅,24,1,358
駒沢大学駅,西武新宿駅,40,2,515
駒沢大学駅,高田馬場駅,31,1,358
駒沢大学駅,四ツ谷駅,25,2,358
駒沢大学駅,荻窪駅,43,2,410
駒沢大学駅,押上駅,44,0,432
駒沢大学駅,錦糸町駅,41,0,432
駒沢大学駅,三軒茶屋駅,3,0,140
駒沢大学駅,下北沢駅,25,1,320
駒沢大学駅,二子玉川駅,7,0,180
駒沢大学駅,明大前駅,29,1,340
駒沢大学駅,浅草駅,47,2,497
駒沢大学駅,浅草橋駅,40,4,525
駒沢大学駅,上野駅,42,1,389
駒沢大学駅,御徒町駅,44,2,525
駒沢大学駅,蔵前駅,45,2,497
駒沢大学駅,茅場町駅,36,2,389
駒沢大学駅,銀座駅,28,2,389
駒沢大学駅,月島駅,35,1,389
駒沢大学駅,日本橋駅,32,1,389
駒沢大学駅,人形町駅,40,0,389
駒沢大学駅,馬喰横山駅,34,1,466
駒沢大学駅,八丁堀駅,41,2,389
駒沢大学駅,東銀座駅,36,2,389
駒沢大学駅,三越前駅,30,0,389
駒沢大学駅,秋葉原駅,38,4,525
駒沢大学駅,飯田橋駅,29,1,389
駒沢大学駅,市ヶ谷駅,27,1,358
駒沢大学駅,大手町駅,28,0,389
駒沢大学駅,御茶ノ水駅,35,3,525
駒沢大学駅,霞ヶ関駅,26,1,358
駒沢大学駅,神田駅,36,1,389
駒沢大学駅,九段下駅,23,0,389
駒沢大学駅,国会議事堂前駅,24,1,358
駒沢大学駅,神保町駅,25,0,389
駒沢大学駅,水道橋駅,34,1,466
駒沢大学駅,溜池山王駅,23,1,358
駒沢大学駅,東京駅,30,2,389
駒沢大学駅,日比谷駅,28,1,358
駒沢大学駅,有楽町駅,28,1,358
駒沢大学駅,池袋駅,31,1,389
駒沢大学駅,大塚駅,39,1,358
駒沢大学駅,駒込駅,42,1,388
駒沢大学駅,巣鴨駅,41,1,388
駒沢大学駅,中野駅,36,2,358
駒沢大学駅,中野坂上駅,36,1,466
駒沢大学駅,東中野駅,33,2,347
駒沢大学駅,小竹向原駅,38,1,432
駒沢大学駅,練馬駅,46,2,589
駒沢大学駅,春日駅,35,1,466
駒沢大学駅,青山一丁目駅,15,0,358
駒沢大学駅,表参道駅,13,0,358
駒沢大学駅,品川駅,31,1,358
駒沢大学駅,新橋駅,27,1,358
駒沢大学駅,泉岳寺駅,42,2,466
駒沢大学駅,大門駅,31,1,466
駒沢大学駅,田町駅,36,1,358
駒沢大学駅,三田駅,39,2,466
駒沢大学駅,六本木駅,23,1,466
駒沢大学駅,自由が丘駅,17,1,227
駒沢大学駅,中目黒駅,22,1,180
駒沢大学駅,武蔵小金井駅,58,2,586
駒沢大学駅,国分寺駅,61,2,586
駒沢大学駅,西武立川駅,87,2,777
駒沢大学駅,多摩センター駅,65,2,567
駒沢大学駅,調布駅,48,2,453
駒沢大学駅,八王子駅,75,2,751
駒沢大学駅,分倍河原駅,46,1,498
駒沢大学駅,町田駅,45,1,476
駒沢大学駅,三鷹駅,50,2,498
駒沢大学駅,吉祥寺駅,47,1,410
駒沢大学駅,武蔵境駅,53,2,498
桜上水駅,綾瀬駅,57,2,547
桜上水駅,北千住駅,53,2,547
桜上水駅,西日暮里駅,43,1,396
桜上水駅,日暮里駅,45,1,396
桜上水駅,小岩駅,50,3,506
桜上水駅,大森駅,54,4,711
桜上水駅,蒲田駅,58,4,732
桜上水駅,京成高砂駅,59,1,649
桜上水駅,新小岩駅,46,3,506
桜上水駅,赤羽駅,40,2,418
桜上水駅,赤羽岩淵駅,55,2,547
桜上水駅,王子駅,48,2,418
桜上水駅,亀戸駅,41,3,418
桜上水駅,新木場駅,55,2,505
桜上水駅,東陽町駅,50,2,505
桜上水駅,豊洲駅,50,2,505
桜上水駅,森下駅,38,1,460
桜上水駅,門前仲町駅,45,2,505
桜上水駅,大井町駅,40,3,565
桜上水駅,大崎駅,37,2,355
桜上水駅,五反田駅,37,2,355
桜上水駅,目黒駅,34,2,355
桜上水駅,恵比寿駅,32,2,334
桜上水駅,渋谷駅,20,1,188
桜上水駅,原宿駅,28,1,334
桜上水駅,代々木駅,24,2,366
桜上水駅,代々木上原駅,24,2,256
桜上水駅,新宿駅,16,0,188
桜上水駅,新宿三丁目駅,19,1,366
桜上水駅,西武新宿駅,31,0,188
桜上水駅,高田馬場駅,27,1,334
桜上水駅,四ツ谷駅,28,1,355
桜上水駅,荻窪駅,34,1,366
桜上水駅,押上駅,51,2,460
桜上水駅,錦糸町駅,39,3,418
桜上水駅,三軒茶屋駅,25,1,300
桜上水駅,下北沢駅,12,1,140
桜上水駅,二子玉川駅,42,2,480
桜上水駅,明大前駅,4,0,140
桜上水駅,浅草駅,47,2,460
桜上水駅,浅草橋駅,35,3,366
桜上水駅,上野駅,41,4,396
桜上水駅,御徒町駅,39,4,366
桜上水駅,蔵前駅,45,2,460
桜上水駅,茅場町駅,42,2,474
桜上水駅,銀座駅,41,2,533
桜上水駅,月島駅,47,2,474
桜上水駅,日本橋駅,40,2,474
桜上水駅,人形町駅,46,2,408
桜上水駅,馬喰横山駅,34,1,408
桜上水駅,八丁堀駅,49,3,474
桜上水駅,東銀座駅,49,3,474
桜上水駅,三越前駅,37,2,474
桜上水駅,秋葉原駅,33,3,366
桜上水駅,飯田橋駅,33,2,474
桜上水駅,市ヶ谷駅,24,1,366
桜上水駅,大手町駅,35,2,474
桜上水駅,御茶ノ水駅,33,1,366
桜上水駅,霞ヶ関駅,39,2,533
桜上水駅,神田駅,36,1,366
桜上水駅,九段下駅,26,1,408
桜上水駅,国会議事堂前駅,37,2,533
桜上水駅,神保町駅,28,1,408
桜上水駅,水道橋駅,36,2,512
桜上水駅,溜池山王駅,37,3,533
桜上水駅,東京駅,38,1,396
桜上水駅,日比谷駅,39,2,408
桜上水駅,有楽町駅,40,2,474
桜上水駅,池袋駅,32,1,355
桜上水駅,大塚駅,35,1,366
桜上水駅,駒込駅,39,1,366
桜上水駅,巣鴨駅,37,1,366
桜上水駅,中野駅,28,1,355
桜上水駅,中野坂上駅,29,2,366
桜上水駅,東中野駅,28,1,334
桜上水駅,小竹向原駅,41,1,505
桜上水駅,練馬駅,40,2,460
桜上水駅,春日駅,39,2,408
桜上水駅,青山一丁目駅,29,2,366
桜上水駅,表参道駅,31,2,366
桜上水駅,品川駅,43,2,366
桜上水駅,新橋駅,41,3,533
桜上水駅,泉岳寺駅,52,3,460
桜上水駅,大門駅,40,2,408
桜上水駅,田町駅,47,2,366
桜上水駅,三田駅,47,2,460
桜上水駅,六本木駅,32,2,408
桜上水駅,自由が丘駅,45,2,368
桜上水駅,中目黒駅,37,2,328
桜上水駅,武蔵小金井駅,42,2,387
桜上水駅,国分寺駅,43,2,387
桜上水駅,西武立川駅,70,4,639
桜上水駅,多摩センター駅,37,0,314
桜上水駅,調布駅,10,0,188
桜上水駅,八王子駅,51,1,388
桜上水駅,分倍河原駅,23,1,273
桜上水駅,町田駅,50,2,496
桜上水駅,三鷹駅,33,2,355
桜上水駅,吉祥寺駅,24,1,209
桜上水駅,武蔵境駅,36,2,376
桜新町駅,綾瀬駅,54,1,432
桜新町駅,北千住駅,51,1,432
桜新町駅,西日暮里駅,45,1,432
桜新町駅,日暮里駅,51,1,388
桜新町駅,小岩駅,63,1,610
桜新町駅,大森駅,41,2,396
桜新町駅,蒲田駅,40,3,250
桜新町駅,京成高砂駅,64,1,621
桜新町駅,新小岩駅,53,2,588
桜新町駅,赤羽駅,43,2,410
桜新町駅,赤羽岩淵駅,55,1,432
桜新町駅,王子駅,48,1,432
桜新町駅,亀戸駅,54,1,578
桜新町駅,新木場駅,46,1,432
桜新町駅,東陽町駅,47,2,432
桜新町駅,豊洲駅,41,1,389
桜新町駅,森下駅,41,1,497
桜新町駅,門前仲町駅,43,2,389
桜新町駅,大井町駅,29,1,250
桜新町駅,大崎駅,30,1,347
桜新町駅,五反田駅,29,1,347
桜新町駅,目黒駅,26,1,347
桜新町駅,恵比寿駅,24,1,326
桜新町駅,渋谷駅,12,0,180
桜新町駅,原宿駅,24,1,326
桜新町駅,代々木駅,26,1,326
桜新町駅,代々木上原駅,26,1,358
桜新町駅,新宿駅,25,1,347
桜新町駅,新宿三丁目駅,25,1,358
桜新町駅,西武新宿駅,41,1,347
桜新町駅,高田馬場駅,33,1,358
桜新町駅,四ツ谷駅,30,1,358
桜新町駅,荻窪駅,43,2,410
桜新町駅,押上駅,47,0,432
桜新町駅,錦糸町駅,44,0,432
桜新町駅,三軒茶屋駅,5,0,140
桜新町駅,下北沢駅,27,1,320
桜新町駅,二子玉川駅,4,0,180
桜新町駅,明大前駅,31,1,340
桜新町駅,浅草駅,49,2,497
桜新町駅,浅草橋駅,46,2,497
桜新町駅,上野駅,44,1,389
桜新町駅,御徒町駅,47,2,525
桜新町駅,蔵前駅,48,2,497
桜新町駅,茅場町駅,39,2,389
桜新町駅,銀座駅,30,2,389
桜新町駅,月島駅,38,1,389
桜新町駅,日本橋駅,34,1,389
桜新町駅,人形町駅,42,0,389
桜新町駅,馬喰横山駅,37,1,466
桜新町駅,八丁堀駅,42,3,389
桜新町駅,東銀座駅,37,3,389
桜新町駅,三越前駅,32,0,389
桜新町駅,秋葉原駅,44,1,466
桜新町駅,飯田橋駅,33,1,389
桜新町駅,市ヶ谷駅,31,1,358
桜新町駅,大手町駅,30,0,389
桜新町駅,御茶ノ水駅,38,2,389
桜新町駅,霞ヶ関駅,28,1,358
桜新町駅,神田駅,38,1,389
桜新町駅,九段下駅,26,0,389
桜新町駅,国会議事堂前駅,26,1,358
桜新町駅,神保町駅,27,0,389
桜新町駅,水道橋駅,37,1,466
桜新町駅,溜池山王駅,25,1,358
桜新町駅,東京駅,33,2,389
桜新町駅,日比谷駅,30,1,358
桜新町駅,有楽町駅,31,1,358
桜新町駅,池袋駅,33,1,358
桜新町駅,大塚駅,41,1,358
